ax,ay,az,gx,gy,gz,sequence_id
1.53,-0.45,9.52,0.14,-0.09,-0.02,49
1.66,-0.42,9.47,0.04,-0.04,0.01,49
1.55,-0.44,9.05,0.02,0.02,0.03,49
1.25,-0.56,9.17,0.05,-0.0,0.02,49
1.27,-0.42,9.35,0.07,-0.04,-0.02,49
1.42,-0.35,9.75,0.06,-0.09,0.01,49
2.24,-0.28,9.97,-0.32,0.63,0.03,49
2.03,-0.23,11.01,-0.34,1.35,-0.3,49
3.75,0.52,14.82,-0.5,1.08,-0.2,49
5.4,1.07,16.54,-0.92,1.19,0.04,49
5.73,1.84,14.17,-1.92,2.25,0.28,49
4.31,2.88,13.2,-2.44,2.03,0.89,49
2.14,3.76,11.02,-3.09,1.62,1.37,49
0.52,3.91,9.01,-3.83,1.61,1.48,49
-0.74,4.71,6.74,-4.69,1.92,1.67,49
-5.32,3.74,0.94,-5.58,2.43,2.09,49
-7.64,2.67,-4.18,-6.16,3.24,1.05,49
1.49,-0.62,9.15,0.04,-0.02,-0.05,50
1.74,-0.51,9.19,0.03,-0.01,-0.07,50
1.83,-0.49,9.1,0.06,-0.02,-0.06,50
1.78,-0.45,9.27,0.05,-0.0,-0.04,50
1.78,-0.41,9.27,0.01,-0.01,-0.02,50
1.79,-0.39,9.26,-0.01,-0.01,-0.02,50
1.76,-0.43,9.24,-0.03,-0.0,0.0,50
1.67,-0.51,9.01,-0.02,0.0,-0.01,50
1.61,-0.48,9.25,0.02,-0.02,-0.02,50
1.82,-0.46,9.17,-0.0,-0.01,-0.03,50
1.75,-0.42,9.16,0.01,-0.01,-0.01,50
1.68,-0.44,9.22,0.0,-0.0,-0.02,50
1.68,-0.42,9.24,0.01,-0.03,-0.02,50
1.83,-0.43,9.24,-0.05,0.02,-0.03,50
1.74,-0.49,9.0,-0.02,0.01,-0.01,50
1.56,-0.45,9.26,0.01,-0.01,-0.02,50
1.64,-0.47,9.17,-0.0,-0.0,-0.06,50
1.82,-0.47,9.1,0.02,-0.02,-0.05,50
1.74,-0.4,9.32,0.02,0.0,-0.05,50
1.75,-0.38,9.24,-0.0,-0.01,-0.04,50
1.67,-0.37,9.2,0.0,0.01,-0.04,50
1.81,-0.38,9.47,-0.07,0.01,-0.05,50
1.82,-0.48,8.67,-0.01,0.0,-0.03,50
1.6,-0.46,9.4,0.03,-0.01,-0.01,50
1.46,-0.39,9.09,0.0,0.09,-0.11,50
0.53,-0.32,8.5,0.04,0.51,-0.14,50
0.94,-0.07,9.36,0.25,0.93,-0.61,50
1.84,0.12,8.37,0.3,2.12,-0.71,50
2.21,1.04,14.42,0.89,1.02,-0.75,50
5.92,2.59,18.88,-0.5,0.9,-0.09,50
3.95,2.37,15.24,-2.0,1.81,0.49,50
2.97,2.4,12.8,-2.46,1.8,0.67,50
3.15,3.18,12.12,-3.07,1.74,1.02,50
0.89,3.35,9.26,-3.58,1.78,1.34,50
-0.32,4.12,8.45,-4.05,1.68,1.44,50
-1.33,4.78,5.93,-4.72,1.59,1.7,50
-5.86,4.26,1.86,-5.24,1.56,1.93,50
-7.9,2.86,-5.16,-5.54,1.92,1.89,50
-12.9,-1.24,-13.08,-4.32,1.65,1.07,50
-10.98,-3.56,-12.89,-2.49,0.66,0.14,50
-7.95,-4.01,-10.35,-1.14,0.22,-0.03,50
1.64,-0.62,9.08,0.01,-0.02,-0.03,51
1.83,-0.57,9.2,0.02,-0.04,-0.05,51
1.85,-0.58,9.12,0.04,-0.05,-0.02,51
1.88,-0.5,9.31,0.02,-0.02,-0.01,51
1.84,-0.53,9.16,-0.0,-0.02,-0.0,51
1.78,-0.56,9.12,0.01,-0.02,-0.01,51
1.81,-0.58,8.95,0.05,-0.03,-0.02,51
1.87,-0.48,9.33,0.08,-0.06,-0.02,51
1.9,-0.4,9.28,0.03,-0.04,0.0,51
1.89,-0.4,9.21,0.0,-0.01,-0.01,51
1.83,-0.49,9.13,0.0,-0.01,-0.01,51
1.84,-0.44,9.21,0.01,-0.01,-0.04,51
1.92,-0.41,9.17,0.0,-0.02,-0.03,51
1.97,-0.43,9.12,-0.0,-0.0,-0.03,51
1.92,-0.44,9.16,0.01,-0.0,-0.01,51
1.81,-0.43,9.22,-0.0,0.01,-0.01,51
1.84,-0.45,9.15,0.0,-0.02,-0.01,51
1.91,-0.42,9.2,0.0,-0.02,-0.02,51
1.93,-0.41,9.18,0.0,-0.02,-0.02,51
1.85,-0.44,9.13,0.01,-0.03,-0.01,51
1.92,-0.41,9.23,0.01,-0.03,-0.02,51
1.96,-0.39,9.19,0.01,-0.02,-0.01,51
1.92,-0.4,9.14,0.01,-0.02,-0.01,51
1.9,-0.4,9.15,0.03,-0.03,-0.02,51
1.94,-0.33,9.26,0.02,-0.03,-0.02,51
1.92,-0.34,9.15,0.01,-0.02,-0.02,51
1.91,-0.34,9.19,0.0,-0.02,-0.03,51
2.08,-0.38,9.19,-0.02,0.01,-0.03,51
1.07,-0.47,9.26,0.01,-0.04,-0.04,51
1.61,-0.38,9.34,-0.09,0.18,-0.33,51
2.04,-0.31,9.46,-0.12,0.4,-0.18,51
2.17,-0.74,9.98,-0.31,1.04,-0.46,51
3.37,-0.36,10.36,-0.09,1.46,-0.66,51
6.05,1.71,16.49,0.31,0.09,-0.31,51
6.35,2.72,18.25,-1.33,1.82,0.18,51
5.68,3.02,15.63,-2.65,2.53,0.47,51
4.2,3.53,12.72,-3.46,2.18,0.96,51
1.34,3.28,9.85,-3.88,1.84,1.38,51
-0.46,3.46,7.47,-4.47,1.75,1.5,51
-2.25,3.41,3.04,-4.78,1.79,1.61,51
-3.91,3.1,0.39,-4.89,1.62,1.68,51
-6.99,2.41,-4.41,-5.23,2.0,1.5,51
-8.83,-0.01,-11.89,-4.72,1.94,1.11,51
-10.4,-3.75,-16.66,-2.4,0.03,0.82,51
1.36,-0.87,9.2,0.03,-0.04,-0.05,52
1.79,-0.76,8.99,0.05,-0.04,-0.1,52
2.0,-0.72,9.15,0.11,-0.08,-0.04,52
2.02,-0.66,9.39,0.06,-0.02,-0.01,52
1.88,-0.65,9.29,0.0,-0.03,0.03,52
1.64,-0.76,9.01,0.01,-0.02,-0.0,52
1.74,-0.72,9.19,0.05,-0.08,-0.03,52
1.82,-0.65,9.3,0.03,-0.06,-0.06,52
2.09,-0.59,9.11,0.02,-0.03,-0.04,52
1.87,-0.62,9.16,0.02,-0.02,-0.01,52
1.84,-0.62,9.1,0.02,-0.03,-0.03,52
1.82,-0.62,9.18,0.03,-0.06,-0.04,52
1.97,-0.59,9.11,0.04,-0.06,-0.05,52
2.1,-0.52,9.19,0.05,-0.06,-0.04,52
2.13,-0.51,9.34,0.02,-0.04,-0.01,52
2.04,-0.53,9.16,-0.02,-0.0,-0.0,52
1.96,-0.55,9.06,-0.0,0.0,-0.0,52
1.89,-0.55,9.16,0.01,-0.01,-0.02,52
2.0,-0.48,9.17,0.01,-0.03,-0.02,52
2.12,-0.46,9.19,-0.0,-0.01,-0.02,52
2.08,-0.49,9.07,0.0,-0.0,0.0,52
1.92,-0.5,9.15,0.01,-0.01,-0.0,52
1.96,-0.54,9.2,0.02,-0.03,-0.02,52
1.99,-0.47,9.12,-0.0,-0.02,-0.03,52
2.08,-0.49,9.08,0.03,-0.04,-0.02,52
2.08,-0.44,9.23,0.01,-0.02,-0.02,52
2.02,-0.47,9.04,0.02,-0.01,-0.02,52
1.63,-0.46,9.08,0.04,-0.02,-0.04,52
1.51,-0.46,9.47,0.02,0.04,-0.16,52
1.53,-0.64,9.56,-0.05,0.33,-0.3,52
1.58,-0.66,8.54,-0.04,0.92,-0.53,52
3.99,0.19,11.59,0.02,2.21,-0.96,52
4.05,0.79,14.6,0.1,1.66,-0.53,52
4.71,1.83,17.78,-0.57,0.8,-0.01,52
5.55,2.87,16.76,-2.24,2.19,0.17,52
3.85,3.49,12.72,-3.17,2.43,0.59,52
3.37,4.19,11.32,-3.47,1.65,1.05,52
1.45,4.9,9.84,-4.27,1.95,1.61,52
-0.91,5.44,5.91,-4.96,1.71,2.09,52
-5.51,4.78,1.0,-5.53,2.01,2.5,52
-8.98,3.39,-5.34,-5.51,2.12,1.7,52
-9.16,1.06,-10.33,-4.54,1.42,1.12,52
-11.41,-1.94,-14.5,-2.88,-0.16,0.97,52
-10.58,-3.68,-10.5,-1.09,-0.34,-0.02,52
1.77,-0.91,8.95,0.03,-0.01,-0.02,53
1.77,-0.83,9.25,0.05,-0.04,-0.03,53
1.88,-0.79,9.2,0.03,-0.08,-0.02,53
1.9,-0.8,9.1,0.03,-0.04,-0.02,53
1.97,-0.72,9.29,0.01,-0.03,-0.01,53
1.86,-0.81,9.15,-0.03,0.02,-0.01,53
1.78,-0.84,9.09,-0.01,-0.01,-0.01,53
1.83,-0.88,9.07,0.01,-0.02,-0.04,53
1.81,-0.77,9.18,0.02,-0.05,-0.05,53
2.04,-0.75,9.13,-0.02,-0.01,-0.05,53
1.93,-0.77,9.06,0.01,-0.01,-0.03,53
1.93,-0.77,9.21,0.01,-0.01,-0.02,53
1.8,-0.81,9.05,0.03,-0.03,-0.03,53
1.89,-0.72,9.09,0.06,-0.06,-0.05,53
2.07,-0.64,9.28,0.05,-0.06,-0.03,53
2.05,-0.62,9.22,0.01,-0.0,-0.02,53
1.92,-0.74,9.11,-0.01,-0.01,-0.01,53
1.88,-0.72,9.12,0.01,-0.05,-0.02,53
2.05,-0.7,9.11,0.01,-0.02,-0.04,53
2.06,-0.62,9.12,0.02,-0.05,-0.01,53
1.99,-0.63,9.26,0.01,-0.0,-0.02,53
1.91,-0.65,9.1,-0.01,-0.01,-0.02,53
1.95,-0.68,9.11,0.03,-0.02,-0.04,53
1.96,-0.65,9.05,0.02,-0.02,-0.05,53
1.92,-0.64,9.13,0.05,-0.01,-0.08,53
1.81,-0.62,9.2,0.07,-0.06,-0.09,53
1.65,-0.61,9.15,0.06,-0.01,-0.2,53
1.72,-0.41,9.84,-0.04,0.2,-0.28,53
2.46,-0.76,8.72,-0.06,0.34,-0.41,53
2.94,-0.17,11.48,-0.12,1.15,-0.4,53
3.08,-0.42,11.91,0.22,0.87,-0.41,53
5.46,0.85,17.05,-0.44,0.97,-0.29,53
6.72,1.87,15.74,-1.44,1.51,-0.11,53
6.7,2.93,13.85,-2.46,2.17,0.52,53
4.66,3.94,12.93,-3.16,1.99,0.96,53
3.98,4.87,9.4,-3.94,1.7,1.55,53
1.4,5.11,6.9,-4.41,1.71,2.18,53
-2.39,5.06,2.89,-4.97,1.67,2.58,53
-6.71,3.88,-1.03,-5.32,2.26,2.59,53
-10.06,1.72,-7.44,-5.66,3.31,1.34,53
-10.93,-2.81,-16.58,-3.69,1.77,0.61,53
-9.03,-3.98,-11.49,-1.24,-0.45,0.33,53
-7.87,-4.08,-8.68,-0.91,0.02,0.2,53
-7.89,-5.07,-8.09,-0.44,0.51,0.26,53
-9.55,-6.22,-6.79,0.21,-0.06,0.04,53
-7.63,-5.92,-4.05,0.53,-0.4,-0.1,53
1.58,-0.73,9.98,0.07,0.1,0.02,54
1.51,-0.73,10.03,-0.25,0.46,-0.05,54
1.41,-1.05,8.54,-0.23,0.31,0.1,54
0.65,-1.28,8.77,-0.02,0.15,0.15,54
0.49,-1.25,9.01,0.07,-0.04,0.09,54
0.61,-1.1,8.99,0.17,-0.19,0.05,54
0.81,-0.96,9.46,0.14,-0.14,-0.04,54
1.26,-0.86,9.26,0.07,-0.14,-0.04,54
1.14,-0.86,9.1,0.11,-0.17,0.01,54
1.19,-0.76,9.45,0.08,-0.08,-0.01,54
1.21,-0.77,9.21,0.05,-0.07,-0.01,54
1.23,-0.75,9.19,0.06,-0.1,0.0,54
1.31,-0.7,9.2,0.07,-0.11,0.0,54
1.25,-0.7,9.3,0.04,-0.06,-0.02,54
1.32,-0.71,8.98,0.05,0.03,-0.02,54
1.3,-0.69,9.37,0.07,-0.02,-0.03,54
1.39,-0.57,9.33,0.02,0.01,-0.04,54
1.34,-0.54,9.15,0.03,-0.02,-0.01,54
1.16,-0.61,9.28,0.04,-0.04,-0.02,54
1.26,-0.58,9.15,0.05,-0.07,-0.04,54
1.37,-0.55,9.22,0.05,-0.09,-0.05,54
1.43,-0.49,9.2,0.08,-0.11,-0.03,54
1.53,-0.55,9.23,0.04,-0.04,-0.04,54
1.34,-0.31,9.3,0.04,0.02,-0.07,54
1.36,-0.62,9.08,0.01,0.04,-0.05,54
1.6,-0.15,9.94,0.02,0.52,-0.11,54
2.08,-1.15,10.13,-0.32,0.95,-0.01,54
3.37,0.26,12.91,0.18,1.5,-0.58,54
6.03,1.79,17.65,-0.36,1.75,-0.17,54
6.68,2.91,16.98,-1.64,1.56,0.61,54
4.18,3.56,13.14,-2.46,1.84,1.12,54
3.01,4.5,12.53,-3.11,1.69,1.36,54
1.47,5.3,9.03,-3.71,1.53,1.73,54
-2.61,4.96,7.2,-4.4,1.53,1.87,54
-4.36,4.81,3.13,-4.87,1.51,1.84,54
-6.71,3.74,-1.29,-5.57,2.02,1.7,54
-9.62,1.24,-9.39,-5.75,3.17,1.24,54
-9.84,-1.6,-15.03,-4.09,1.79,0.39,54
-8.99,-3.59,-14.73,-1.7,-0.14,0.23,54
1.91,-0.45,9.04,-0.0,-0.01,-0.02,55
1.9,-0.43,9.13,0.01,-0.01,-0.01,55
1.94,-0.38,9.24,0.0,-0.0,-0.01,55
1.92,-0.41,9.06,0.0,-0.01,0.0,55
1.82,-0.41,9.25,0.0,-0.0,-0.01,55
1.89,-0.41,9.16,-0.01,-0.01,-0.02,55
1.92,-0.39,9.17,-0.01,-0.01,-0.02,55
1.85,-0.41,9.17,-0.01,-0.01,-0.02,55
1.88,-0.4,9.14,-0.0,-0.02,-0.03,55
1.91,-0.36,9.18,0.0,-0.02,-0.03,55
1.97,-0.36,9.21,-0.0,-0.01,-0.03,55
1.94,-0.41,9.08,-0.01,-0.01,-0.02,55
1.86,-0.37,9.25,0.01,-0.0,-0.03,55
1.9,-0.39,9.08,-0.01,-0.01,-0.03,55
1.98,-0.42,9.18,0.02,-0.02,-0.02,55
1.91,-0.41,9.12,0.01,-0.01,-0.03,55
1.92,-0.35,9.15,0.02,-0.03,-0.02,55
1.91,-0.34,9.19,0.02,-0.04,-0.03,55
1.94,-0.34,9.12,0.03,-0.06,-0.03,55
2.1,-0.31,9.21,0.01,-0.04,-0.03,55
2.05,-0.33,9.15,0.01,-0.03,-0.01,55
2.03,-0.31,9.24,-0.01,-0.01,-0.02,55
2.04,-0.32,9.04,0.0,-0.01,-0.01,55
2.01,-0.32,9.17,0.02,-0.04,0.0,55
2.02,-0.27,9.08,0.02,-0.02,-0.01,55
1.93,-0.28,9.06,0.04,-0.02,-0.02,55
2.0,-0.32,9.03,0.06,0.02,-0.06,55
1.82,-0.01,9.17,0.08,0.07,-0.06,55
2.35,-0.56,10.14,-0.09,0.48,-0.22,55
2.7,0.15,9.46,-0.35,1.78,-0.25,55
2.94,0.06,9.48,0.28,1.63,-0.54,55
6.31,2.13,15.16,0.5,0.82,-0.12,55
6.45,2.79,17.01,-0.72,1.61,0.51,55
5.34,3.27,15.17,-2.01,2.13,1.0,55
3.45,4.01,12.69,-2.76,2.09,1.46,55
1.14,4.19,10.26,-3.38,2.38,1.7,55
-0.72,4.64,8.05,-4.32,2.76,1.79,55
-3.3,4.88,3.72,-5.14,3.03,1.76,55
-5.92,4.3,-1.33,-5.73,3.09,1.65,55
-8.48,2.25,-8.38,-5.19,2.92,0.87,55
-9.33,-0.6,-13.05,-3.88,1.64,0.81,55
-9.83,-3.25,-13.34,-1.52,-0.4,0.49,55
-9.28,-3.93,-8.28,-0.54,0.07,0.14,55
-7.33,-4.11,-6.35,-0.31,0.38,0.07,55
-9.38,-4.76,-3.92,0.2,-0.17,0.09,55
2.63,0.06,9.47,0.03,-0.04,-0.13,56
2.88,0.13,9.09,-0.03,0.06,-0.05,56
2.56,0.02,9.0,-0.01,0.08,0.04,56
1.87,-0.1,9.04,0.02,0.09,0.01,56
1.9,-0.12,9.09,0.04,0.05,-0.08,56
2.43,0.08,9.31,0.03,-0.02,-0.08,56
2.5,0.07,9.23,-0.01,-0.0,-0.03,56
2.33,0.04,8.98,-0.01,0.02,-0.0,56
2.06,-0.01,9.17,0.01,-0.01,0.0,56
2.17,-0.0,9.1,0.01,-0.02,-0.04,56
2.21,0.05,9.12,0.01,-0.03,-0.05,56
2.29,0.06,9.25,-0.01,-0.01,-0.03,56
2.18,0.04,9.02,-0.0,-0.0,-0.04,56
2.28,0.02,9.21,0.02,-0.02,-0.03,56
2.26,0.05,9.14,-0.01,0.0,-0.02,56
2.26,0.09,9.09,0.0,-0.0,-0.02,56
2.2,0.04,9.13,0.0,-0.01,-0.02,56
2.24,0.06,9.09,0.01,-0.02,-0.03,56
2.36,0.09,9.07,0.03,-0.02,-0.02,56
2.44,0.14,9.13,0.04,-0.02,0.01,56
2.42,0.13,9.27,-0.01,0.04,0.05,56
2.01,0.04,9.06,-0.04,0.07,0.03,56
1.83,0.01,9.12,-0.01,-0.0,-0.03,56
2.27,0.09,9.01,0.01,-0.03,-0.06,56
2.4,0.17,9.25,-0.0,-0.02,-0.03,56
2.2,0.09,9.07,-0.01,-0.0,-0.02,56
2.21,0.08,9.08,-0.01,-0.02,-0.02,56
2.21,0.08,9.14,0.0,-0.01,-0.03,56
2.18,0.09,9.19,-0.01,-0.01,-0.04,56
2.04,0.07,9.0,0.0,-0.01,-0.05,56
2.56,-0.1,9.5,-0.07,0.23,-0.2,56
1.4,-0.36,9.1,-0.13,0.51,-0.11,56
2.91,0.28,9.31,-0.1,1.71,-0.71,56
6.63,2.1,13.84,0.07,2.09,-0.53,56
6.29,2.83,17.69,-0.48,1.09,0.2,56
6.06,3.29,15.71,-2.08,2.7,0.64,56
3.28,3.01,13.26,-2.74,2.87,0.83,56
1.86,3.93,12.02,-3.26,2.38,1.15,56
-0.1,4.62,10.04,-4.07,2.12,1.37,56
-0.93,5.62,5.65,-4.78,2.21,1.49,56
-2.6,5.87,2.69,-5.58,2.76,1.49,56
-5.94,4.99,-4.68,-6.45,3.04,1.48,56
-10.27,0.48,-19.59,-4.69,1.66,1.21,56
-11.09,-2.6,-14.11,-1.68,-0.54,0.74,56
-9.38,-3.19,-9.13,-1.55,1.74,0.24,56
-11.15,-5.24,-11.38,-0.51,0.83,-0.31,56
-6.15,-4.26,-4.26,0.52,0.02,-0.29,56
-5.43,-4.23,-1.72,0.21,-0.42,0.06,56
2.32,0.0,9.38,0.04,0.01,0.04,57
2.13,-0.07,9.35,-0.05,0.04,0.1,57
1.95,-0.21,8.83,-0.01,0.05,0.11,57
1.59,-0.23,9.34,0.02,0.02,0.08,57
1.67,-0.24,9.21,0.01,-0.02,0.01,57
1.8,-0.17,9.1,0.04,-0.05,-0.04,57
1.91,-0.14,9.38,-0.0,-0.02,-0.07,57
2.06,-0.15,8.88,0.01,-0.04,-0.06,57
2.09,-0.07,9.33,0.03,-0.05,-0.03,57
2.06,-0.1,9.07,0.02,-0.03,-0.02,57
2.01,-0.07,9.09,0.02,-0.03,-0.04,57
2.05,-0.08,9.24,0.0,-0.01,-0.03,57
2.03,-0.06,9.13,0.01,-0.02,-0.02,57
1.99,-0.08,9.12,0.01,-0.01,-0.03,57
2.02,-0.05,9.22,-0.0,-0.01,-0.03,57
2.06,-0.08,9.12,-0.01,-0.01,-0.02,57
2.03,-0.05,9.16,0.0,-0.01,-0.02,57
2.01,-0.07,9.17,0.0,-0.02,-0.03,57
2.07,-0.04,9.12,-0.0,-0.02,-0.02,57
2.04,-0.04,9.11,-0.01,-0.0,-0.03,57
2.07,-0.06,9.12,0.0,-0.02,-0.03,57
2.0,-0.04,9.14,0.01,-0.01,-0.03,57
2.12,-0.01,9.07,0.03,-0.04,-0.02,57
1.94,-0.02,9.23,0.03,-0.02,-0.03,57
1.97,-0.01,9.08,0.02,-0.02,-0.05,57
2.11,-0.01,9.11,0.05,-0.02,-0.06,57
1.8,0.15,9.44,0.04,-0.04,-0.06,57
2.49,0.11,10.55,-0.16,0.33,-0.16,57
2.6,0.1,8.98,-0.35,0.47,0.05,57
4.29,0.32,12.5,-0.31,1.68,-0.36,57
5.92,0.92,14.98,-0.32,0.59,-0.04,57
8.26,1.46,15.74,-0.99,1.02,0.48,57
6.02,1.75,13.05,-1.98,2.61,0.87,57
4.37,2.44,11.76,-2.66,2.78,0.97,57
2.71,3.14,9.06,-3.14,2.78,1.18,57
1.21,4.15,7.79,-3.94,3.08,1.33,57
-2.19,4.24,4.81,-4.83,3.25,1.53,57
-4.52,2.6,-1.97,-5.12,3.08,1.54,57
-9.24,0.13,-9.23,-4.57,2.49,1.2,57
-10.0,-2.06,-11.14,-2.74,0.81,0.65,57
-8.74,-3.58,-9.89,-1.48,-0.12,0.5,57
-8.22,-4.01,-5.77,-1.06,0.57,0.33,57
-12.93,-6.02,-9.73,-0.8,0.94,0.1,57
-7.89,-5.06,-6.26,0.24,-0.09,-0.24,57
-5.8,-4.63,-2.24,0.53,-0.56,0.04,57
-7.33,-5.04,-2.17,0.51,-0.8,0.18,57
2.47,0.19,9.17,0.05,-0.04,0.01,58
2.47,0.23,9.11,0.02,-0.01,-0.0,58
2.51,0.28,9.09,0.01,0.04,-0.01,58
2.44,0.21,9.05,0.02,-0.01,0.03,58
2.25,0.23,9.1,0.03,-0.03,-0.0,58
2.49,0.29,9.14,0.03,-0.03,-0.02,58
2.46,0.28,9.21,0.0,-0.02,-0.02,58
2.42,0.29,9.07,-0.01,0.0,-0.03,58
2.46,0.25,9.05,-0.0,-0.03,-0.04,58
2.53,0.29,9.01,0.01,-0.02,-0.04,58
2.5,0.32,9.1,0.03,-0.04,-0.03,58
2.44,0.29,9.19,0.01,-0.02,-0.04,58
2.52,0.29,8.99,0.01,-0.03,-0.05,58
2.56,0.4,9.12,0.01,-0.03,-0.04,58
2.61,0.35,9.01,-0.0,-0.01,-0.02,58
2.47,0.32,9.1,0.01,-0.0,-0.02,58
2.49,0.34,9.09,-0.01,-0.01,-0.02,58
2.53,0.33,9.0,0.02,-0.02,-0.02,58
2.55,0.39,9.14,0.01,-0.02,-0.01,58
2.47,0.33,9.08,-0.0,0.0,-0.02,58
2.49,0.33,9.01,-0.0,-0.02,-0.02,58
2.58,0.38,9.06,-0.0,-0.0,-0.03,58
2.51,0.36,9.05,0.0,-0.03,-0.0,58
2.47,0.36,9.02,-0.0,-0.02,-0.02,58
2.6,0.37,9.08,-0.0,-0.02,-0.02,58
2.52,0.36,9.1,-0.01,-0.02,-0.03,58
2.56,0.39,9.07,-0.01,-0.02,-0.03,58
2.52,0.35,9.04,-0.01,-0.02,-0.04,58
2.45,0.42,8.99,0.0,-0.02,-0.04,58
2.28,0.26,9.09,0.01,-0.07,-0.07,58
2.53,0.25,8.86,0.03,-0.09,-0.12,58
2.43,0.68,9.29,0.03,-0.04,-0.16,58
3.06,0.38,9.18,-0.06,0.02,-0.17,58
2.62,0.21,8.62,0.01,-0.09,-0.07,58
2.73,0.48,9.19,0.04,-0.04,-0.12,58
2.87,0.55,9.0,-0.01,0.03,-0.06,58
2.66,0.53,9.02,0.01,0.06,-0.05,58
2.55,0.16,9.55,-0.07,0.33,-0.09,58
4.23,0.72,12.85,-0.79,1.57,-0.5,58
5.06,0.43,12.53,-0.61,1.74,-0.53,58
9.75,2.39,18.28,-0.79,0.88,0.03,58
9.65,3.87,17.22,-2.64,3.46,0.65,58
4.97,4.28,12.42,-3.48,3.66,1.17,58
2.37,4.24,9.32,-3.94,2.9,1.36,58
0.54,4.06,5.27,-4.39,3.25,1.39,58
-3.62,2.95,1.28,-4.89,3.09,1.35,58
-5.1,1.9,-2.68,-4.75,2.7,0.99,58
-7.67,0.11,-8.07,-4.37,2.13,0.8,58
-6.98,-0.66,-10.54,-3.27,0.68,0.72,58
-9.84,-3.26,-12.34,-1.62,0.02,0.87,58
-9.97,-4.06,-7.98,-0.82,-0.45,0.4,58
-8.66,-4.83,-6.23,-0.65,0.38,0.27,58
2.41,-0.08,9.14,0.01,0.0,-0.01,59
2.29,-0.15,9.06,0.01,-0.02,-0.01,59
2.32,-0.12,9.07,0.02,-0.03,-0.05,59
2.47,-0.05,9.16,0.02,-0.02,-0.05,59
2.55,-0.02,9.12,-0.01,0.0,-0.03,59
2.38,-0.11,8.97,0.0,-0.02,-0.0,59
2.34,-0.1,9.1,0.02,-0.02,-0.02,59
2.44,-0.04,9.14,0.01,-0.02,-0.02,59
2.49,-0.02,9.08,-0.0,-0.01,-0.01,59
2.49,-0.02,9.14,-0.01,0.0,0.02,59
2.31,-0.08,9.0,-0.01,0.01,0.0,59
2.26,-0.08,9.1,0.01,-0.02,-0.02,59
2.49,-0.07,9.04,0.02,-0.02,-0.04,59
2.52,-0.01,9.14,0.03,-0.04,-0.01,59
2.4,-0.03,9.11,0.01,-0.04,-0.01,59
2.4,0.0,8.96,0.02,-0.03,-0.03,59
2.45,0.01,9.17,0.04,-0.04,-0.03,59
2.51,0.02,9.09,0.01,-0.03,-0.04,59
2.53,0.03,9.11,0.02,-0.02,-0.04,59
2.51,0.02,9.09,0.02,-0.03,-0.03,59
2.5,0.07,9.12,0.0,-0.01,-0.03,59
2.51,0.04,9.07,0.01,-0.02,-0.03,59
2.52,0.05,9.17,-0.0,-0.03,-0.03,59
2.5,0.06,9.0,-0.0,-0.01,-0.04,59
2.58,0.08,9.07,0.01,-0.03,-0.03,59
2.59,0.09,9.05,0.01,0.0,-0.02,59
2.54,0.09,9.12,-0.0,0.05,-0.02,59
2.39,0.01,9.02,0.0,0.04,-0.03,59
2.36,0.15,9.03,0.01,0.08,-0.1,59
2.16,-0.02,8.77,0.04,0.36,-0.13,59
2.09,0.38,9.81,0.0,0.81,-0.36,59
3.79,-0.23,10.77,-0.44,1.3,-0.1,59
1.9,-0.33,8.85,-0.36,1.54,-0.39,59
5.91,1.03,13.4,0.23,0.51,-0.32,59
8.33,3.11,17.75,-0.58,1.07,0.35,59
7.45,3.57,14.57,-2.02,2.38,0.82,59
5.19,4.22,10.89,-2.72,3.07,1.52,59
0.41,4.04,10.25,-3.57,3.38,1.48,59
-0.86,4.15,5.56,-4.14,2.95,1.66,59
-3.04,4.36,2.21,-4.65,2.88,2.02,59
-7.35,3.33,-2.35,-4.98,3.26,1.91,59
-10.55,0.52,-9.86,-4.92,3.35,1.34,59
-10.74,-2.5,-12.4,-2.56,1.3,0.41,59
-6.63,-2.54,-6.84,-1.51,0.67,0.22,59
-12.75,-4.43,-12.6,-1.44,2.21,0.02,59
-7.98,-4.13,-8.91,0.32,0.2,-0.44,59
-5.44,-3.94,-2.89,0.62,-0.62,-0.09,59
-7.07,-4.62,-2.23,0.49,-0.75,0.19,59
-8.94,-4.62,-1.53,0.39,-0.58,0.1,59
-8.97,-4.95,-1.57,0.25,-0.42,-0.07,59
-7.95,-4.59,-1.77,0.22,-0.27,-0.17,59
-7.49,-4.63,-1.25,0.09,-0.14,-0.13,59
-8.05,-4.81,-1.31,0.01,0.01,-0.05,59
1.89,-0.56,9.18,0.01,0.02,-0.0,60
1.81,-0.55,9.15,0.01,0.01,0.02,60
1.75,-0.55,9.14,0.02,-0.01,0.03,60
1.82,-0.61,9.18,0.01,-0.02,0.04,60
1.6,-0.62,9.14,0.02,-0.01,0.01,60
1.63,-0.59,9.31,0.0,0.0,-0.04,60
1.8,-0.58,9.09,-0.01,-0.01,-0.05,60
1.84,-0.51,9.28,-0.0,-0.01,-0.05,60
1.82,-0.57,9.11,-0.01,-0.02,-0.03,60
1.92,-0.51,9.26,-0.01,-0.0,-0.03,60
1.89,-0.5,9.14,-0.02,0.0,0.02,60
1.75,-0.61,9.08,0.01,-0.01,0.03,60
1.76,-0.61,9.13,0.02,-0.03,0.01,60
