ax,ay,az,gx,gy,gz,sequence_id
6.53,3.76,22.05,-2.32,-0.57,0.18,42
4.44,2.26,18.17,-3.52,-0.29,0.94,42
2.69,1.59,15.53,-4.38,-0.04,1.04,42
1.89,1.79,10.3,-5.06,-0.16,0.94,42
0.32,1.4,6.34,-5.22,-0.61,0.92,42
1.9,1.71,1.93,-5.73,0.46,0.93,42
-0.2,-0.36,-4.78,-5.3,0.26,1.08,42
0.35,-3.09,-7.89,-3.97,0.28,0.86,42
0.17,-4.08,-8.2,-2.81,0.41,0.82,42
-0.23,-6.18,-9.48,-2.21,0.31,0.7,42
-1.77,-8.07,-11.5,-1.25,0.26,0.57,42
-2.75,-9.13,-10.78,-0.29,-0.22,0.1,42
2.27,0.36,9.11,0.01,-0.02,-0.03,43
2.28,0.34,9.01,0.02,-0.01,-0.02,43
2.21,0.34,9.1,0.03,-0.0,-0.01,43
2.21,0.43,9.14,0.02,-0.01,-0.01,43
2.22,0.46,9.42,-0.01,0.0,-0.03,43
2.3,0.28,8.88,-0.03,-0.02,-0.01,43
2.12,0.33,9.06,0.02,-0.05,-0.02,43
2.26,0.48,9.25,0.01,-0.03,-0.02,43
2.2,0.33,8.96,0.0,-0.03,-0.03,43
2.25,0.43,9.28,0.01,-0.04,-0.03,43
2.3,0.4,8.96,-0.01,-0.01,-0.04,43
2.33,0.42,9.21,0.01,-0.04,-0.0,43
2.21,0.39,9.07,0.0,-0.03,-0.02,43
2.25,0.4,9.14,0.01,-0.04,-0.03,43
2.41,0.44,9.15,-0.0,0.0,-0.04,43
2.39,0.47,9.05,-0.01,-0.0,-0.02,43
2.18,0.4,9.09,0.01,-0.01,0.0,43
2.25,0.42,9.03,0.01,0.01,-0.03,43
2.27,0.42,9.2,0.02,-0.02,-0.02,43
2.27,0.44,9.12,0.01,-0.02,-0.03,43
2.32,0.45,9.09,-0.01,-0.01,-0.02,43
2.38,0.49,9.15,0.0,-0.01,-0.01,43
2.25,0.41,9.0,-0.0,-0.03,-0.0,43
2.25,0.47,9.17,0.01,-0.0,-0.04,43
2.24,0.29,9.19,-0.02,0.05,-0.07,43
2.41,0.38,9.29,-0.02,0.04,-0.02,43
2.0,0.25,9.11,-0.05,0.08,-0.01,43
3.16,1.08,11.54,-0.17,0.2,-0.09,43
1.58,0.78,11.79,-0.55,0.72,-0.09,43
4.61,2.74,19.99,-0.88,-0.6,0.03,43
4.0,2.48,17.08,-2.11,-0.14,0.8,43
2.25,1.86,17.65,-2.72,-0.52,0.79,43
3.61,2.65,15.55,-3.73,-0.51,0.71,43
2.1,3.05,12.48,-4.87,-0.08,0.8,43
1.86,2.93,7.62,-5.66,0.04,0.77,43
1.86,2.71,3.65,-6.07,0.14,0.85,43
0.83,2.3,-0.62,-6.39,0.38,0.94,43
2.04,-0.62,-9.94,-5.99,1.51,0.91,43
-0.42,-4.42,-11.74,-3.44,0.38,0.76,43
-0.13,-5.15,-11.19,-2.24,-0.1,0.51,43
-0.81,-6.97,-13.16,-1.18,0.12,0.55,43
-1.37,-8.21,-12.37,-0.18,0.17,0.29,43
-1.05,-8.54,-8.32,0.36,0.13,-0.04,43
0.09,-8.85,-5.17,0.57,0.03,-0.15,43
0.05,-9.08,-3.35,0.42,0.13,-0.17,43
1.77,-0.22,9.06,-0.02,0.01,-0.0,44
1.74,-0.15,9.16,0.01,-0.02,-0.03,44
1.93,-0.14,9.3,-0.02,-0.02,-0.04,44
1.94,-0.15,9.1,-0.01,-0.01,-0.02,44
1.98,-0.18,9.21,-0.0,-0.02,0.0,44
1.88,-0.19,8.95,0.02,-0.02,-0.01,44
1.77,-0.17,9.45,0.02,-0.03,-0.01,44
1.9,-0.2,9.13,-0.02,0.0,-0.04,44
1.95,-0.1,9.08,0.03,-0.02,-0.04,44
1.98,-0.06,9.35,0.02,-0.03,-0.02,44
1.97,-0.11,9.14,-0.02,-0.02,-0.01,44
1.93,-0.12,9.28,-0.01,-0.04,-0.02,44
1.85,-0.17,9.0,0.0,-0.04,-0.03,44
2.03,-0.09,9.17,0.04,-0.05,-0.03,44
2.05,-0.07,9.39,-0.02,-0.02,-0.02,44
1.94,-0.11,8.91,-0.02,-0.0,-0.02,44
1.93,-0.1,9.26,0.02,-0.04,-0.02,44
1.97,-0.12,9.03,0.02,-0.03,-0.04,44
2.09,-0.1,9.16,0.03,-0.02,-0.04,44
2.09,-0.01,9.32,0.02,-0.03,-0.02,44
2.0,-0.05,9.04,-0.02,-0.02,-0.01,44
2.09,-0.04,9.25,0.01,0.0,-0.01,44
2.07,-0.05,9.1,-0.01,0.02,-0.01,44
1.97,-0.09,9.19,-0.01,0.02,-0.0,44
1.95,-0.06,9.06,-0.0,-0.01,-0.01,44
2.03,-0.09,9.12,0.02,-0.02,-0.02,44
2.0,0.02,9.24,0.03,-0.04,-0.0,44
2.1,-0.13,9.09,0.02,-0.02,-0.01,44
2.29,0.17,9.38,0.01,-0.01,0.03,44
2.34,0.01,9.24,0.01,-0.1,0.1,44
2.07,0.17,9.97,-0.15,0.15,0.08,44
2.84,0.07,9.88,-0.39,0.45,0.0,44
0.57,-0.87,10.93,-0.21,0.89,-0.1,44
3.54,1.39,18.43,-0.59,-0.41,-0.26,44
2.45,1.79,20.88,-1.67,-0.35,0.45,44
2.11,2.95,21.03,-3.34,-0.05,0.29,44
3.23,4.17,16.28,-4.58,-0.4,0.44,44
0.67,4.41,12.19,-5.53,-0.62,0.56,44
1.85,3.11,4.02,-5.91,-0.53,0.83,44
1.34,2.03,0.17,-5.78,-0.08,0.93,44
0.46,-0.31,-6.19,-5.38,0.34,0.9,44
0.39,-3.42,-9.31,-3.91,0.24,0.74,44
0.89,-5.1,-9.49,-2.81,0.74,0.6,44
0.28,-6.51,-10.34,-2.19,0.81,0.58,44
-0.9,-8.29,-12.56,-1.03,0.23,0.5,44
-1.59,-9.02,-10.04,0.01,-0.26,0.07,44
-0.45,-9.18,-7.04,0.44,0.05,-0.08,44
-0.55,-9.44,-4.04,0.44,0.18,-0.18,44
2.21,0.04,9.22,0.0,-0.0,-0.02,45
2.16,-0.01,9.13,-0.01,0.03,-0.03,45
2.05,-0.06,9.07,0.02,-0.0,-0.03,45
2.12,0.03,9.14,0.02,-0.0,-0.04,45
2.2,0.12,9.44,0.02,-0.04,-0.03,45
2.26,0.05,8.88,-0.0,0.0,-0.03,45
2.07,0.03,9.21,0.03,-0.0,-0.0,45
2.18,0.09,9.16,0.01,-0.0,-0.03,45
2.12,0.06,9.29,0.01,-0.03,-0.01,45
2.17,0.08,9.0,-0.01,-0.0,-0.02,45
2.16,0.09,9.22,0.01,-0.03,-0.02,45
2.19,0.12,9.17,-0.02,-0.0,-0.03,45
2.19,0.08,9.13,0.0,-0.02,-0.02,45
2.17,0.09,9.13,-0.01,-0.01,-0.03,45
2.21,0.12,9.15,-0.0,-0.01,-0.02,45
2.19,0.09,9.09,-0.0,-0.02,-0.01,45
2.14,0.1,9.15,0.01,-0.01,-0.02,45
2.23,0.09,9.11,0.01,-0.01,-0.01,45
2.18,0.12,9.12,0.02,-0.01,-0.01,45
2.14,0.13,9.23,0.01,-0.0,-0.02,45
2.14,0.1,9.06,0.02,-0.02,-0.02,45
2.21,0.17,9.26,0.01,-0.01,-0.04,45
2.21,0.15,9.07,-0.0,-0.02,-0.01,45
2.18,0.13,9.13,-0.0,0.0,-0.02,45
2.13,0.11,9.08,0.01,-0.04,-0.01,45
2.21,0.16,9.12,0.04,-0.02,-0.03,45
2.24,0.2,9.29,0.01,-0.02,-0.02,45
2.38,0.13,9.09,-0.01,-0.0,-0.0,45
1.91,0.14,9.99,-0.04,-0.1,0.01,45
1.92,0.08,10.4,-0.35,-0.1,-0.11,45
3.42,0.08,8.43,-0.37,-0.02,-0.03,45
1.33,0.07,16.74,-0.4,0.19,-0.16,45
5.72,1.61,19.17,-1.25,-0.99,-0.14,45
4.5,1.34,19.03,-2.58,0.35,0.58,45
4.1,2.93,20.67,-3.76,0.4,0.51,45
3.95,4.14,15.85,-4.85,-0.48,0.8,45
1.42,6.05,13.08,-6.03,-0.97,0.99,45
2.89,6.28,3.4,-6.95,-0.61,1.43,45
0.4,1.35,-8.09,-6.23,1.13,1.5,45
-1.03,-1.15,-7.51,-3.79,0.05,1.04,45
0.99,-2.17,-8.98,-3.59,0.71,0.83,45
-0.83,-5.58,-13.25,-2.25,0.08,0.89,45
-1.88,-7.56,-11.99,-1.16,0.21,0.49,45
-1.82,-8.67,-9.99,-0.17,-0.15,0.17,45
-1.54,-9.28,-7.26,0.22,-0.15,-0.12,45
-0.24,-9.3,-5.4,0.24,0.02,-0.16,45
2.02,-0.49,8.93,-0.03,0.06,-0.03,46
2.13,-0.41,9.32,0.01,-0.0,-0.01,46
2.15,-0.43,9.0,-0.01,0.01,-0.02,46
2.08,-0.43,9.18,0.02,-0.0,-0.01,46
1.98,-0.47,9.07,0.04,-0.04,-0.0,46
2.01,-0.4,9.16,0.03,-0.01,-0.05,46
2.15,-0.39,9.09,0.04,-0.04,-0.03,46
2.12,-0.31,9.29,0.04,-0.03,-0.04,46
2.23,-0.26,9.2,-0.02,0.02,-0.02,46
2.09,-0.36,9.08,-0.0,0.01,-0.01,46
2.07,-0.39,9.15,0.01,-0.01,-0.02,46
2.16,-0.3,9.25,0.01,-0.01,-0.03,46
2.21,-0.27,9.24,-0.02,0.0,-0.02,46
2.09,-0.32,9.09,-0.01,-0.03,0.01,46
2.05,-0.36,9.04,0.0,0.0,-0.03,46
2.11,-0.28,9.26,-0.03,0.01,-0.03,46
2.15,-0.36,8.98,0.0,-0.02,-0.01,46
2.09,-0.31,9.16,0.03,-0.01,-0.03,46
2.08,-0.32,9.18,0.02,-0.01,-0.02,46
2.2,-0.23,9.33,-0.02,-0.0,-0.02,46
2.17,-0.31,9.04,-0.03,-0.01,0.01,46
2.15,-0.38,8.85,0.02,0.01,0.0,46
2.09,-0.28,9.23,0.06,-0.03,0.01,46
2.13,-0.23,9.23,0.02,-0.0,0.01,46
2.26,-0.25,9.07,0.02,-0.0,0.01,46
2.15,-0.27,9.08,0.05,-0.01,0.05,46
1.95,-0.27,9.37,0.01,-0.02,0.02,46
2.02,-0.34,8.87,0.02,-0.03,-0.02,46
2.07,-0.21,9.29,0.04,-0.05,-0.03,46
2.09,-0.24,9.34,-0.04,0.06,-0.08,46
2.01,-0.42,9.14,-0.05,0.04,-0.09,46
1.83,0.33,11.32,-0.28,0.43,-0.34,46
3.65,-0.13,11.73,-0.51,0.44,-0.22,46
3.02,1.35,19.21,-0.68,-0.54,0.17,46
3.83,1.58,17.71,-1.92,-0.23,0.59,46
2.39,1.41,17.92,-2.97,-0.54,0.6,46
3.23,2.33,16.33,-4.01,-0.68,0.68,46
2.29,2.61,11.33,-5.0,-0.52,0.94,46
2.95,2.23,6.8,-5.44,-0.44,1.1,46
1.04,0.92,1.04,-5.62,0.23,1.32,46
0.44,-0.68,-1.9,-5.0,-0.37,1.39,46
0.74,-2.22,-6.29,-4.6,0.8,1.25,46
-1.19,-4.24,-8.79,-3.29,-0.39,1.08,46
-0.26,-5.26,-12.6,-2.61,0.87,0.91,46
-3.56,-7.17,-14.09,-1.28,0.14,0.81,46
1.86,-0.43,8.88,-0.0,-0.01,-0.02,47
1.87,-0.34,9.35,0.01,0.01,-0.05,47
1.98,-0.39,9.18,-0.04,0.05,-0.06,47
1.9,-0.41,8.98,0.0,-0.01,-0.03,47
1.83,-0.39,9.3,-0.01,-0.02,-0.03,47
1.94,-0.41,9.01,-0.01,-0.02,-0.02,47
1.87,-0.4,9.28,-0.02,-0.03,-0.0,47
1.89,-0.39,8.92,0.01,0.01,-0.01,47
1.95,-0.39,9.36,0.03,-0.03,-0.01,47
1.75,-0.36,9.29,-0.0,-0.04,-0.01,47
1.87,-0.37,9.13,-0.01,-0.0,-0.03,47
1.95,-0.39,9.22,0.01,-0.05,-0.01,47
1.87,-0.38,9.07,-0.01,0.0,-0.03,47
1.89,-0.36,9.28,-0.01,-0.01,-0.02,47
1.97,-0.38,9.1,-0.01,0.01,-0.03,47
1.92,-0.36,9.14,-0.0,0.01,-0.0,47
1.78,-0.38,9.32,0.02,-0.03,0.0,47
1.78,-0.38,9.17,-0.04,0.01,-0.04,47
1.96,-0.38,9.13,0.01,-0.03,-0.03,47
1.91,-0.37,9.11,0.01,-0.02,-0.02,47
1.95,-0.36,9.15,0.02,-0.02,-0.02,47
1.84,-0.34,9.17,0.03,-0.03,-0.03,47
2.01,-0.31,9.45,-0.0,-0.05,-0.02,47
1.98,-0.38,8.83,-0.01,-0.0,-0.02,47
1.9,-0.3,9.45,0.0,-0.02,-0.01,47
1.87,-0.39,8.78,0.01,-0.03,-0.03,47
1.93,-0.29,9.38,0.03,-0.02,-0.03,47
2.11,-0.26,9.28,0.0,-0.02,-0.01,47
1.9,-0.32,9.03,-0.02,-0.0,-0.01,47
1.8,-0.3,9.11,0.03,-0.04,-0.03,47
1.93,-0.37,9.17,0.02,-0.06,-0.04,47
2.17,-0.31,9.14,0.03,-0.03,-0.03,47
2.11,-0.22,9.2,-0.01,0.01,-0.01,47
1.99,-0.32,9.0,0.04,0.01,0.0,47
1.85,-0.28,9.47,0.01,-0.03,-0.0,47
2.09,-0.14,9.46,-0.05,-0.01,-0.03,47
2.08,-0.27,10.97,-0.2,0.05,-0.03,47
1.39,-0.51,10.6,-0.56,0.67,-0.27,47
3.42,-0.1,17.72,-0.62,-0.42,-0.28,47
5.57,1.64,20.19,-1.53,-0.62,0.38,47
4.23,2.29,21.53,-3.06,-0.01,0.81,47
3.2,4.07,18.67,-4.52,-0.51,0.99,47
1.65,5.85,15.56,-6.0,-0.52,0.97,47
1.45,6.14,8.37,-6.89,-0.45,1.02,47
0.33,6.06,0.87,-7.07,-0.42,1.42,47
0.06,4.21,-6.63,-6.49,0.25,1.31,47
-1.7,1.18,-14.86,-5.01,0.24,1.28,47
-1.32,-2.54,-18.15,-3.15,0.56,0.6,47
-1.63,-5.03,-18.86,-1.03,-0.19,0.42,47
-0.94,-7.35,-12.46,0.29,0.44,0.16,47
-1.17,-8.69,-7.21,0.75,0.3,0.02,47
-1.15,-9.25,-3.58,0.63,0.35,-0.25,47
0.05,-9.3,-3.47,0.42,-0.35,-0.29,47
0.01,-8.99,-3.52,0.1,-0.13,-0.27,47
2.41,-1.32,8.94,-0.02,0.01,0.02,48
2.26,-1.37,8.8,0.04,-0.03,-0.01,48
2.43,-1.27,9.03,0.06,-0.05,-0.03,48
2.76,-1.15,9.1,0.04,-0.06,0.02,48
2.36,-1.18,9.13,0.03,-0.02,0.05,48
2.77,-1.34,8.95,0.01,-0.01,0.06,48
1.91,-1.27,8.91,0.02,0.0,0.04,48
2.5,-1.17,8.86,0.06,-0.01,-0.07,48
2.33,-1.08,9.01,0.12,-0.04,-0.05,48
2.86,-1.15,9.2,0.09,0.05,-0.05,48
2.92,-0.82,9.36,0.04,0.18,0.01,48
3.7,-1.0,10.14,-0.17,0.41,0.13,48
2.64,-0.92,9.55,-0.26,0.57,0.34,48
2.08,-1.29,9.6,-0.16,0.08,0.25,48
2.71,-1.07,9.76,-0.07,-0.31,0.33,48
1.6,-1.52,8.49,-0.19,0.05,0.43,48
1.79,-1.59,8.25,0.02,-0.03,0.34,48
1.83,-1.49,8.83,0.04,0.12,0.36,48
1.44,-1.5,8.32,0.0,0.2,0.4,48
1.44,-1.49,8.61,0.06,0.16,0.37,48
0.89,-1.62,8.31,0.16,0.15,0.27,48
1.26,-1.61,8.6,0.21,0.16,0.15,48
0.96,-1.54,9.12,0.15,-0.04,0.05,48
1.57,-1.32,8.61,0.11,0.14,0.02,48
1.5,-1.44,8.78,-0.08,0.47,0.06,48
0.71,-1.83,8.76,0.28,0.28,-0.04,48
2.6,-1.34,11.28,0.64,-0.59,-0.1,48
2.94,-1.18,14.65,0.11,-0.28,0.23,48
3.01,-1.23,17.83,-0.42,-0.3,0.15,48
4.45,0.68,20.74,-1.31,-0.67,0.39,48
5.29,2.83,21.25,-2.69,-1.48,0.91,48
2.42,4.69,19.62,-4.44,-1.26,1.37,48
1.47,6.44,11.7,-6.07,-0.86,1.49,48
-0.29,6.13,5.63,-6.56,-0.99,1.42,48
1.15,4.5,0.15,-6.5,-0.27,1.88,48
-2.29,-0.38,-8.26,-5.58,0.47,1.57,48
-1.29,-2.81,-7.89,-3.68,0.24,0.84,48
-1.09,-4.4,-11.9,-2.86,0.15,0.88,48
1.99,0.45,9.34,0.02,0.02,0.02,49
1.82,0.52,9.25,0.02,-0.01,-0.01,49
1.95,0.53,9.4,-0.02,0.0,-0.05,49
2.08,0.5,8.88,-0.03,0.01,-0.07,49
2.17,0.57,9.17,0.01,-0.0,-0.04,49
1.98,0.54,9.1,-0.0,0.02,-0.04,49
2.1,0.59,9.29,-0.03,0.03,-0.05,49
2.03,0.61,9.06,-0.04,0.0,-0.05,49
2.11,0.6,8.89,-0.04,0.01,-0.04,49
2.19,0.61,8.85,0.01,-0.01,-0.04,49
2.14,0.49,8.91,0.01,0.04,0.02,49
1.76,0.48,8.98,0.05,0.04,-0.01,49
1.97,0.47,9.34,0.03,0.04,-0.03,49
1.72,0.47,9.09,0.02,-0.0,-0.04,49
1.92,0.51,9.18,0.05,0.0,-0.06,49
1.99,0.6,9.22,0.02,-0.02,-0.04,49
1.81,0.63,9.13,0.04,0.01,-0.03,49
2.0,0.73,9.29,-0.01,0.03,-0.03,49
2.1,0.71,8.89,0.01,-0.0,-0.01,49
1.9,0.65,8.94,0.04,0.01,0.01,49
1.96,0.64,9.01,0.07,0.0,-0.02,49
1.97,0.68,9.36,0.09,-0.02,0.01,49
1.92,0.75,9.57,0.07,-0.05,-0.0,49
2.04,0.77,9.72,-0.03,0.01,-0.01,49
1.95,0.68,9.22,-0.06,-0.01,0.01,49
1.76,0.77,10.66,-0.06,-0.06,-0.03,49
2.94,0.53,12.09,-0.63,-0.02,-0.12,49
1.79,0.37,15.5,-0.74,0.21,0.04,49
2.79,1.54,20.88,-1.65,-0.1,-0.21,49
5.16,2.87,21.91,-3.3,-0.1,0.58,49
1.76,3.83,17.8,-4.59,-0.57,0.75,49
2.45,4.69,12.16,-5.52,-0.76,1.02,49
2.59,5.91,10.1,-6.19,-0.79,1.48,49
-0.42,5.7,4.4,-7.14,0.24,1.44,49
-0.06,3.21,-5.0,-6.91,0.09,1.39,49
1.02,-1.85,-14.17,-5.13,2.01,0.51,49
-0.12,-3.58,-8.27,-2.74,0.19,0.29,49
1.14,-5.01,-12.23,-2.18,0.2,0.39,49
-0.77,-6.54,-14.94,-1.12,0.0,0.43,49
-1.8,-7.69,-12.12,0.22,-0.28,0.1,49
2.15,0.31,9.06,0.01,-0.02,-0.03,50
2.22,0.38,9.14,-0.0,-0.02,-0.06,50
2.26,0.32,9.21,0.01,-0.03,-0.04,50
2.2,0.39,9.17,-0.01,-0.03,-0.04,50
2.37,0.41,9.1,-0.02,-0.0,-0.03,50
2.31,0.37,9.02,0.01,-0.02,-0.01,50
2.24,0.31,9.21,0.01,0.01,-0.01,50
2.28,0.27,9.07,0.01,-0.0,-0.01,50
2.21,0.42,9.15,0.01,0.02,-0.03,50
2.25,0.44,9.12,-0.01,-0.01,-0.01,50
2.24,0.37,9.17,-0.0,0.02,-0.02,50
2.18,0.35,9.03,-0.0,0.01,-0.02,50
2.19,0.39,9.15,0.0,0.02,-0.03,50
2.28,0.37,9.02,0.0,0.02,-0.01,50
2.2,0.38,9.3,-0.01,0.02,-0.02,50
2.16,0.32,9.06,-0.01,0.0,-0.0,50
2.13,0.37,9.12,-0.01,-0.0,-0.02,50
2.17,0.4,9.16,-0.0,-0.01,-0.03,50
2.11,0.34,9.03,-0.0,-0.02,-0.02,50
2.25,0.4,9.17,-0.0,-0.02,-0.04,50
2.1,0.34,9.11,0.0,-0.03,-0.02,50
2.24,0.46,8.98,0.0,0.01,-0.05,50
2.38,0.48,9.25,0.0,0.06,-0.03,50
2.26,0.37,9.13,-0.03,-0.02,0.04,50
2.02,0.13,9.11,-0.01,0.03,-0.02,50
2.12,0.5,9.2,-0.02,0.06,-0.04,50
1.98,0.63,9.16,-0.01,0.08,-0.06,50
2.3,0.39,9.18,-0.06,0.06,-0.02,50
1.93,0.08,9.14,-0.03,0.01,-0.0,50
1.77,0.15,9.05,-0.02,-0.01,-0.07,50
2.33,0.36,9.13,-0.01,0.01,-0.09,50
2.05,0.42,8.98,0.03,0.05,-0.08,50
1.98,-0.1,9.34,0.1,-0.1,-0.06,50
0.37,-0.02,15.31,0.07,0.09,-0.36,50
6.26,2.33,20.89,-0.9,-0.61,-0.67,50
5.81,4.3,24.6,-2.36,-0.92,0.69,50
4.44,5.49,22.22,-4.81,-0.16,0.82,50
1.96,5.97,14.16,-5.85,-0.78,1.27,50
-1.37,6.01,11.25,-6.62,-0.89,1.08,50
1.54,6.27,2.49,-7.18,-0.23,0.8,50
2.05,5.14,-2.3,-7.07,0.48,0.93,50
1.22,0.97,-11.34,-5.59,0.42,0.78,50
2.61,-1.9,-9.23,-3.36,0.01,0.63,50
2.52,-2.86,-10.65,-2.82,0.1,0.95,50
0.15,-4.66,-16.29,-2.29,0.91,1.16,50
2.51,-0.04,9.24,0.06,0.13,-0.13,51
2.48,0.16,9.58,-0.02,0.03,-0.03,51
2.3,0.02,9.1,-0.07,0.07,-0.01,51
2.06,-0.05,9.08,-0.03,0.02,0.01,51
2.1,-0.14,9.05,-0.03,0.0,-0.01,51
2.06,-0.11,9.04,-0.02,-0.02,-0.03,51
2.27,-0.04,9.12,-0.0,-0.01,-0.04,51
2.33,-0.03,9.11,-0.01,-0.01,-0.03,51
2.04,-0.01,9.45,-0.04,0.04,-0.04,51
2.06,-0.1,9.23,-0.14,0.09,-0.09,51
2.33,-0.15,8.65,-0.06,0.08,-0.07,51
2.11,-0.15,9.21,0.01,0.01,-0.02,51
2.09,-0.16,9.03,0.03,-0.04,-0.01,51
2.07,-0.11,9.28,0.02,-0.01,-0.03,51
2.16,-0.04,9.16,-0.01,-0.02,-0.03,51
2.1,-0.17,8.94,0.03,-0.04,0.02,51
2.01,-0.09,9.31,0.02,0.0,-0.05,51
2.2,-0.04,9.16,-0.02,0.02,-0.03,51
2.2,-0.07,9.22,-0.01,0.02,-0.02,51
2.08,-0.1,9.04,-0.02,0.02,-0.01,51
2.08,-0.12,9.08,0.02,0.02,-0.02,51
2.07,-0.02,9.28,0.01,-0.01,-0.03,51
2.06,-0.05,9.0,0.01,0.01,-0.03,51
2.16,-0.06,9.32,0.0,-0.01,-0.02,51
2.06,-0.01,8.97,0.0,-0.0,-0.01,51
2.01,-0.05,9.29,0.02,-0.01,-0.01,51
2.06,-0.04,9.1,-0.01,-0.01,-0.02,51
2.06,-0.02,9.16,0.01,0.01,-0.03,51
2.14,-0.04,9.15,-0.01,0.03,-0.03,51
2.0,-0.07,8.84,0.06,0.06,0.01,51
1.85,0.21,9.44,0.11,0.01,-0.08,51
1.47,-0.16,9.93,-0.0,0.3,-0.1,51
2.23,0.09,10.49,-0.16,0.3,-0.28,51
3.13,0.93,17.85,0.05,-0.08,-0.12,51
3.75,1.35,21.56,-1.12,-0.77,0.27,51
4.17,2.52,20.27,-2.57,-0.37,0.53,51
4.33,4.28,19.85,-3.8,-0.32,0.78,51
2.13,5.47,15.96,-5.27,-0.68,1.07,51
2.32,6.57,10.2,-6.54,-0.59,1.04,51
0.61,6.43,3.09,-7.29,0.26,1.23,51
-0.07,4.35,-2.71,-6.89,0.18,0.88,51
0.15,1.4,-7.56,-5.68,-0.53,0.87,51
1.18,-1.77,-12.8,-4.38,0.48,0.92,51
-0.75,-3.14,-13.58,-2.85,-0.15,0.85,51
-1.67,-4.34,-17.51,-1.87,0.43,0.77,51
-2.98,-6.35,-18.02,-0.16,0.22,0.57,51
1.99,-0.68,9.06,-0.02,-0.01,-0.03,52
2.4,-0.62,8.99,0.01,-0.05,-0.04,52
2.53,-0.6,9.17,0.03,-0.02,-0.01,52
2.26,-0.64,9.32,-0.04,0.04,-0.01,52
2.22,-0.7,8.93,0.02,-0.05,-0.05,52
2.36,-0.74,9.16,0.04,-0.07,-0.07,52
2.66,-0.58,8.89,0.03,-0.07,-0.05,52
2.52,-0.55,9.12,0.06,-0.01,-0.01,52
2.48,-0.49,9.18,0.02,0.03,0.01,52
2.21,-0.54,9.14,0.01,0.02,0.01,52
2.17,-0.62,9.1,0.01,0.0,-0.03,52
2.29,-0.57,9.23,-0.03,0.06,-0.08,52
2.57,-0.48,9.14,-0.06,0.06,-0.07,52
2.37,-0.58,8.84,-0.01,0.0,0.01,52
2.2,-0.56,9.2,0.03,-0.01,0.0,52
2.23,-0.59,9.11,-0.0,-0.03,-0.02,52
1.99,-0.68,8.92,0.02,0.01,-0.05,52
1.87,-0.7,8.92,0.05,0.09,-0.2,52
2.42,-0.37,9.11,0.11,-0.06,-0.18,52
2.79,-0.26,9.16,0.12,-0.09,-0.06,52
2.71,-0.29,9.28,0.08,0.05,0.03,52
2.25,-0.38,9.44,0.01,0.03,0.08,52
2.04,-0.43,9.0,-0.03,0.05,0.02,52
2.18,-0.35,8.99,0.05,-0.02,-0.01,52
2.27,-0.33,9.43,0.02,-0.01,-0.03,52
2.34,-0.25,9.14,-0.04,-0.01,-0.02,52
2.33,-0.33,9.02,-0.01,0.0,0.0,52
2.24,-0.36,9.19,-0.0,-0.0,0.01,52
2.19,-0.4,9.11,-0.03,0.01,-0.01,52
2.15,-0.46,8.97,-0.0,0.01,-0.02,52
1.72,-0.42,9.03,0.07,-0.04,-0.06,52
2.77,-0.33,8.9,0.09,0.05,-0.16,52
2.07,-0.17,8.66,0.33,-0.31,0.08,52
3.24,-0.17,10.32,0.1,0.03,-0.09,52
2.34,-0.23,9.33,0.19,-0.09,0.26,52
2.19,-0.41,13.05,-0.2,0.61,-0.16,52
3.66,0.74,17.65,-0.13,-0.6,-0.11,52
6.95,2.57,23.24,-1.48,-0.55,0.43,52
4.73,3.63,19.74,-3.29,-0.37,1.13,52
2.73,4.5,16.24,-4.74,-0.23,1.02,52
2.47,5.28,12.36,-5.76,-0.16,1.01,52
1.75,5.65,6.51,-6.78,0.17,0.96,52
0.57,4.86,1.82,-7.05,0.41,0.91,52
0.34,2.22,-7.09,-6.67,0.48,0.66,52
1.14,-2.33,-11.17,-4.16,0.61,0.59,52
0.86,-3.42,-9.0,-2.88,-0.07,0.59,52
0.93,-5.04,-12.24,-2.32,0.52,0.8,52
-2.09,-7.13,-15.23,-1.04,0.24,0.55,52
-1.27,-7.69,-11.42,0.33,-0.26,0.02,52
-1.07,-8.49,-8.11,0.67,0.02,-0.29,52
1.09,-8.62,-4.61,0.78,-0.02,-0.52,52
1.13,-9.26,-3.5,0.43,0.12,-0.35,52
2.41,-0.3,9.04,-0.01,-0.04,-0.03,53
2.71,-0.23,9.0,0.0,0.03,-0.03,53
2.63,-0.19,9.29,-0.04,0.1,0.01,53
2.4,-0.28,9.04,-0.06,0.1,0.04,53
2.11,-0.45,8.92,0.06,-0.01,-0.04,53
2.25,-0.4,9.02,0.07,-0.04,-0.08,53
2.54,-0.11,9.25,0.1,-0.04,-0.07,53
2.45,-0.1,9.32,0.02,-0.02,-0.04,53
2.53,-0.12,9.06,-0.01,0.04,-0.04,53
2.41,-0.19,9.11,0.0,0.06,-0.01,53
2.2,-0.26,9.18,0.02,0.02,-0.03,53
2.29,-0.22,9.17,-0.02,-0.02,-0.04,53
2.37,-0.15,8.85,0.03,-0.05,-0.04,53
2.48,-0.12,9.23,0.04,-0.03,-0.04,53
2.42,-0.12,9.11,-0.0,-0.01,-0.02,53
2.27,-0.19,8.98,0.04,0.0,-0.03,53
2.19,-0.14,9.21,0.05,-0.04,-0.07,53
2.61,0.04,9.22,-0.02,-0.05,-0.03,53
